residentId,displayName,creditTierAtApplication,householdSize,hasPets,syntheticProfileGroundTruth
RES-03538,Jamie Bennett,C,3,True,occasionally_late
RES-03539,Noel Keller,B,2,True,reliable
RES-03540,Rowan Foster,D,1,True,reliable
RES-03541,Kendall Tran,D,4,True,reliable
RES-03542,Micah Ellis,A,2,False,reliable
RES-03543,Elliot Jensen,C,3,True,reliable
RES-03544,Morgan Alvarez,A,2,False,reliable
RES-03545,Micah Ibarra,B,3,True,degrading
RES-03546,Noel Bennett,D,1,False,reliable
RES-03547,Hayden Chen,D,3,True,reliable
RES-03548,Alex Dawson,A,2,True,reliable
RES-03549,Emerson Ibarra,B,1,False,degrading
RES-03550,Payton Quintero,C,2,False,reliable
RES-03551,Casey Park,A,5,False,reliable
RES-03552,Logan Hayes,C,5,False,reliable
RES-03553,Skyler Tran,B,3,False,reliable
RES-03554,Kai Mercer,B,2,False,occasionally_late
RES-03555,Finley Tran,D,2,False,reliable
RES-03556,Taylor Jensen,C,2,True,reliable
RES-03557,Emerson Park,B,2,False,reliable
RES-03558,Micah Foster,C,3,True,reliable
RES-03559,Emerson Mercer,C,3,True,reliable
RES-03560,Reese Hayes,C,3,True,reliable
RES-03561,Harper Sandoval,B,2,True,degrading
RES-03562,Alex Park,A,3,False,reliable
RES-03563,Finley Keller,C,5,False,reliable
RES-03564,Avery Ibarra,B,2,False,reliable
RES-03565,Hayden Park,A,4,True,reliable
RES-03566,Riley Foster,A,5,False,reliable
RES-03567,Morgan Vargas,B,2,True,reliable
RES-03568,Jamie Park,B,2,False,reliable
RES-03569,Marley Keller,A,2,False,reliable
RES-03570,Taylor Osei,C,1,True,reliable
RES-03571,Alex Tran,B,1,False,reliable
RES-03572,Reese Foster,C,3,True,reliable
RES-03573,Rowan Osei,B,2,False,reliable
RES-03574,Alex Ellis,A,3,False,occasionally_late
RES-03575,Rowan Sandoval,B,4,True,reliable
RES-03576,Harper Vargas,B,3,True,reliable
RES-03577,Marley Foster,A,1,False,reliable
RES-03578,Morgan Novak,D,3,False,reliable
RES-03579,Alex Alvarez,D,3,False,reliable
RES-03580,Reese Reyes,C,2,False,reliable
RES-03581,Skyler Mercer,A,3,True,reliable
RES-03582,Lane Bennett,B,3,True,occasionally_late
RES-03583,Jordan Osei,B,1,True,reliable
RES-03584,Harper Novak,B,1,True,reliable
RES-03585,Riley Dawson,A,2,False,reliable
RES-03586,Logan Yates,B,1,False,reliable
RES-03587,Elliot Zamora,A,2,False,reliable
RES-03588,Quinn Underwood,A,5,True,reliable
RES-03589,Marley Lamb,A,4,False,reliable
RES-03590,Jamie Griffin,A,2,True,reliable
RES-03591,Reese Zamora,D,5,True,reliable
RES-03592,Sasha Sandoval,B,2,True,reliable
RES-03593,Kendall Griffin,B,5,False,reliable
RES-03594,Payton Ellis,C,2,False,reliable
RES-03595,Kendall Vargas,B,2,False,degrading
RES-03596,Alex Hayes,C,2,False,degrading
RES-03597,Jordan Tran,D,5,True,reliable
RES-03598,Skyler Keller,B,3,False,occasionally_late
RES-03599,Reese Bennett,C,2,False,degrading
RES-03600,Alex Sandoval,A,2,True,reliable
RES-03601,Sasha Lamb,B,3,True,reliable
RES-03602,Taylor Tran,D,2,False,reliable
RES-03603,Micah Alvarez,A,1,False,reliable
RES-03604,Jamie Dawson,B,5,False,reliable
RES-03605,Devon Underwood,B,3,False,reliable
RES-03606,Taylor Lamb,C,3,True,reliable
RES-03607,Morgan Zamora,A,5,True,reliable
RES-03608,Marley Sandoval,C,2,True,reliable
RES-03609,Sasha Foster,C,5,False,reliable
RES-03610,Payton Underwood,B,5,False,reliable
RES-03611,Rowan Osei,B,3,True,reliable
RES-03612,Marley Chen,C,4,False,reliable
RES-03613,Micah Hayes,A,4,False,reliable
RES-03614,Avery Underwood,B,1,False,reliable
RES-03615,Morgan Lamb,B,4,True,reliable
RES-03616,Jordan Chen,C,3,True,reliable
RES-03617,Kendall Tran,A,2,True,reliable
RES-03618,Quinn Bennett,B,3,False,reliable
RES-03619,Jamie Quintero,A,4,False,occasionally_late
RES-03620,Jamie Mercer,D,2,False,reliable
RES-03621,Elliot Ibarra,D,4,False,reliable
RES-03622,Quinn Zamora,C,4,False,reliable
RES-03623,Elliot Novak,B,1,False,reliable
RES-03624,Sasha Lamb,D,3,False,reliable
RES-03625,Rowan Jensen,B,3,True,reliable
RES-03626,Elliot Tran,A,4,False,occasionally_late
RES-03627,Noel Alvarez,C,4,False,reliable
RES-03628,Alex Whitfield,D,4,True,reliable
RES-03629,Devon Ibarra,B,5,False,reliable
RES-03630,Skyler Griffin,C,1,True,reliable
RES-03631,Kai Park,D,3,False,reliable
RES-03632,Alex Chen,C,5,False,reliable
RES-03633,Emerson Novak,A,4,True,reliable
RES-03634,Jamie Reyes,C,4,False,reliable
RES-03635,Lane Ellis,B,1,False,reliable
RES-03636,Noel Underwood,B,3,True,reliable
RES-03637,Devon Quintero,D,3,False,reliable
RES-03638,Casey Tran,C,3,True,severe
RES-03639,Avery Whitfield,C,5,True,reliable
RES-03640,Logan Ibarra,A,2,False,degrading
RES-03641,Harper Dawson,B,2,True,reliable
RES-03642,Harper Osei,A,2,False,reliable
RES-03643,Quinn Sandoval,B,3,True,reliable
RES-03644,Rowan Mercer,A,3,True,reliable
RES-03645,Elliot Hayes,C,3,True,reliable
RES-03646,Hayden Osei,B,4,True,occasionally_late
RES-03647,Casey Osei,A,3,False,reliable
RES-03648,Lane Mercer,B,1,False,reliable
RES-03649,Hayden Ibarra,B,5,False,reliable
RES-03650,Payton Keller,C,3,False,reliable
RES-03651,Marley Vargas,A,2,True,reliable
RES-03652,Micah Lamb,B,2,True,degrading
RES-03653,Rowan Griffin,B,3,True,reliable
RES-03654,Jamie Lamb,D,4,True,reliable
RES-03655,Noel Keller,B,5,True,degrading
RES-03656,Harper Ellis,A,3,False,reliable
RES-03657,Sasha Hayes,D,3,False,reliable
RES-03658,Alex Ellis,D,5,True,degrading
RES-03659,Payton Ellis,B,1,False,reliable
RES-03660,Noel Hayes,B,3,True,degrading
RES-03661,Avery Keller,A,2,False,reliable
RES-03662,Rowan Tran,D,4,False,reliable
RES-03663,Lane Osei,C,4,False,reliable
RES-03664,Harper Chen,D,2,False,reliable
RES-03665,Jamie Vargas,B,1,True,reliable
RES-03666,Casey Quintero,A,5,True,reliable
RES-03667,Reese Ellis,B,3,False,reliable
RES-03668,Sasha Park,C,4,False,reliable
RES-03669,Sasha Underwood,B,2,True,reliable
RES-03670,Taylor Alvarez,A,5,False,reliable
RES-03671,Finley Osei,D,5,True,reliable
RES-03672,Payton Alvarez,B,2,False,reliable
RES-03673,Elliot Ibarra,B,3,True,degrading
RES-03674,Noel Quintero,C,3,False,occasionally_late
RES-03675,Taylor Underwood,B,3,False,reliable
RES-03676,Jamie Ellis,B,5,True,degrading
RES-03677,Noel Yates,B,2,False,degrading
RES-03678,Harper Vargas,A,3,False,degrading
RES-03679,Kai Sandoval,D,5,True,reliable
RES-03680,Kendall Tran,D,4,True,reliable
RES-03681,Quinn Lamb,A,1,True,reliable
RES-03682,Rowan Keller,A,4,False,reliable
RES-03683,Avery Zamora,C,3,False,reliable
RES-03684,Emerson Hayes,C,3,False,occasionally_late
RES-03685,Devon Lamb,A,5,False,reliable
RES-03686,Finley Novak,A,1,False,reliable
RES-03687,Logan Ellis,B,4,False,reliable
RES-03688,Riley Lamb,B,3,False,reliable
RES-03689,Jamie Foster,D,3,False,reliable
RES-03690,Rowan Chen,C,4,False,reliable
RES-03691,Marley Bennett,A,5,False,reliable
RES-03692,Elliot Reyes,B,3,False,occasionally_late
RES-03693,Reese Ellis,A,4,False,reliable
RES-03694,Rowan Keller,C,3,True,reliable
RES-03695,Casey Zamora,A,3,True,reliable
RES-03696,Avery Lamb,B,2,False,reliable
RES-03697,Lane Vargas,C,1,False,reliable
RES-03698,Micah Griffin,B,3,False,reliable
RES-03699,Reese Lamb,B,3,True,reliable
RES-03700,Kendall Foster,B,3,True,reliable
RES-03701,Finley Ibarra,D,2,True,reliable
RES-03702,Elliot Jensen,C,2,False,reliable
RES-03703,Emerson Chen,C,2,False,reliable
RES-03704,Rowan Novak,B,2,False,reliable
RES-03705,Harper Ellis,C,3,True,reliable
RES-03706,Kendall Sandoval,D,2,False,reliable
RES-03707,Morgan Quintero,C,2,False,reliable
RES-03708,Payton Foster,B,3,False,degrading
RES-03709,Finley Bennett,C,3,False,severe
RES-03710,Quinn Hayes,C,2,True,reliable
RES-03711,Noel Reyes,B,3,False,reliable
RES-03712,Devon Griffin,C,3,True,reliable
RES-03713,Lane Ellis,C,2,False,degrading
RES-03714,Rowan Whitfield,C,3,True,reliable
RES-03715,Devon Underwood,B,3,True,reliable
RES-03716,Kai Keller,D,4,False,reliable
RES-03717,Devon Quintero,B,5,True,occasionally_late
RES-03718,Kendall Novak,A,1,False,degrading
RES-03719,Kendall Keller,A,5,False,reliable
RES-03720,Rowan Vargas,C,2,False,reliable
RES-03721,Hayden Ellis,B,4,True,reliable
RES-03722,Rowan Mercer,C,3,True,reliable
RES-03723,Emerson Reyes,B,1,False,reliable
RES-03724,Quinn Griffin,B,2,False,degrading
RES-03725,Reese Osei,C,2,False,reliable
RES-03726,Casey Ellis,D,1,False,reliable
RES-03727,Elliot Hayes,A,1,True,reliable
RES-03728,Harper Tran,C,2,False,reliable
RES-03729,Casey Dawson,C,5,False,reliable
RES-03730,Finley Ellis,A,4,True,reliable
RES-03731,Payton Lamb,B,4,True,reliable
RES-03732,Logan Griffin,B,3,False,reliable
RES-03733,Harper Ibarra,B,3,False,reliable
RES-03734,Alex Dawson,D,3,True,reliable
RES-03735,Jamie Griffin,B,2,False,reliable
RES-03736,Taylor Griffin,B,2,True,reliable
RES-03737,Payton Mercer,C,1,False,reliable
RES-03738,Lane Reyes,B,1,False,reliable
RES-03739,Kai Quintero,A,4,True,severe
RES-03740,Micah Whitfield,B,4,False,severe
RES-03741,Riley Whitfield,B,2,False,reliable
RES-03742,Quinn Dawson,B,4,False,reliable
RES-03743,Reese Underwood,D,4,False,reliable
RES-03744,Kendall Hayes,A,4,True,reliable
RES-03745,Lane Griffin,B,5,True,reliable
RES-03746,Marley Ellis,B,1,False,reliable
RES-03747,Taylor Whitfield,B,1,False,severe
RES-03748,Devon Mercer,D,1,True,reliable
RES-03749,Kai Bennett,B,4,False,reliable
RES-03750,Alex Keller,B,1,True,reliable
RES-03751,Lane Underwood,B,1,False,reliable
RES-03752,Reese Hayes,C,5,False,reliable
RES-03753,Hayden Bennett,A,1,False,reliable
RES-03754,Reese Griffin,A,3,False,reliable
RES-03755,Sasha Lamb,C,2,False,reliable
RES-03756,Logan Hayes,A,3,True,reliable
RES-03757,Harper Quintero,C,4,True,reliable
RES-03758,Skyler Reyes,B,3,False,reliable
RES-03759,Sasha Quintero,C,1,True,reliable
RES-03760,Avery Zamora,A,2,False,reliable
RES-03761,Sasha Yates,D,5,False,reliable
RES-03762,Skyler Underwood,B,2,False,reliable
RES-03763,Noel Mercer,A,1,True,reliable
RES-03764,Casey Novak,C,3,True,degrading
RES-03765,Marley Foster,C,3,False,reliable
RES-03766,Kai Underwood,B,5,True,reliable
RES-03767,Avery Novak,B,3,False,reliable
RES-03768,Reese Reyes,B,1,False,reliable
RES-03769,Payton Bennett,B,5,False,reliable
RES-03770,Jamie Zamora,C,3,True,reliable
RES-03771,Devon Sandoval,C,3,False,reliable
RES-03772,Jordan Vargas,C,4,True,reliable
RES-03773,Payton Underwood,B,5,False,occasionally_late
RES-03774,Elliot Ellis,B,3,True,reliable
RES-03775,Sasha Vargas,B,4,False,reliable
RES-03776,Taylor Sandoval,C,1,False,reliable
RES-03777,Skyler Reyes,C,3,False,reliable
RES-03778,Morgan Mercer,B,3,False,reliable
RES-03779,Kai Tran,D,3,False,reliable
RES-03780,Skyler Chen,D,3,True,reliable
RES-03781,Kendall Hayes,C,1,False,reliable
RES-03782,Emerson Foster,B,5,False,reliable
RES-03783,Casey Lamb,B,2,False,reliable
RES-03784,Riley Reyes,C,5,True,reliable
RES-03785,Skyler Hayes,B,2,False,reliable
RES-03786,Avery Reyes,C,1,True,occasionally_late
RES-03787,Harper Mercer,D,3,True,reliable
RES-03788,Harper Chen,A,2,True,reliable
RES-03789,Emerson Tran,C,1,False,reliable
RES-03790,Harper Vargas,C,3,False,occasionally_late
RES-03791,Logan Ellis,B,4,True,reliable
RES-03792,Logan Park,C,1,False,reliable
RES-03793,Harper Lamb,C,4,True,reliable
RES-03794,Jamie Hayes,D,3,True,reliable
RES-03795,Devon Hayes,A,2,False,reliable
RES-03796,Skyler Alvarez,B,4,False,reliable
RES-03797,Kai Ibarra,A,1,False,reliable
RES-03798,Quinn Ibarra,D,3,False,reliable
RES-03799,Noel Mercer,A,4,True,reliable
RES-03800,Noel Ellis,D,2,False,reliable
RES-03801,Rowan Mercer,D,4,False,reliable
RES-03802,Alex Dawson,B,3,False,reliable
RES-03803,Devon Jensen,A,2,False,degrading
RES-03804,Taylor Reyes,B,3,False,occasionally_late
RES-03805,Jamie Dawson,A,2,False,reliable
RES-03806,Rowan Vargas,B,3,True,reliable
RES-03807,Rowan Quintero,A,3,False,reliable
RES-03808,Riley Lamb,B,3,True,reliable
RES-03809,Jamie Alvarez,C,3,True,degrading
RES-03810,Lane Zamora,D,3,False,reliable
RES-03811,Riley Jensen,B,1,False,reliable
RES-03812,Devon Park,D,5,False,reliable
RES-03813,Emerson Zamora,A,3,False,occasionally_late
RES-03814,Riley Griffin,B,3,False,reliable
RES-03815,Payton Park,B,3,False,reliable
RES-03816,Jamie Park,B,1,False,reliable
RES-03817,Sasha Ellis,B,2,False,reliable
RES-03818,Avery Hayes,B,4,True,reliable
RES-03819,Alex Alvarez,B,3,True,reliable
RES-03820,Kendall Ellis,B,5,True,reliable
RES-03821,Harper Jensen,A,3,True,occasionally_late
RES-03822,Logan Yates,D,3,True,reliable
RES-03823,Taylor Novak,A,3,True,reliable
RES-03824,Avery Park,B,5,True,reliable
RES-03825,Emerson Tran,B,4,False,reliable
RES-03826,Elliot Whitfield,B,3,False,reliable
RES-03827,Taylor Jensen,A,3,False,reliable
RES-03828,Rowan Foster,A,1,True,reliable
RES-03829,Sasha Jensen,A,2,True,degrading
RES-03830,Sasha Underwood,A,5,False,reliable
RES-03831,Taylor Keller,C,3,True,reliable
RES-03832,Casey Alvarez,A,2,False,reliable
RES-03833,Elliot Tran,B,3,False,reliable
RES-03834,Hayden Jensen,B,4,False,occasionally_late
RES-03835,Reese Yates,D,1,True,reliable
RES-03836,Logan Jensen,C,3,False,reliable
RES-03837,Jordan Vargas,B,2,False,reliable
RES-03838,Morgan Alvarez,B,4,False,reliable
RES-03839,Finley Lamb,C,4,False,reliable
RES-03840,Reese Jensen,D,3,True,reliable
RES-03841,Reese Ellis,C,4,False,reliable
RES-03842,Elliot Mercer,D,1,True,reliable
RES-03843,Marley Keller,A,3,False,reliable
RES-03844,Payton Osei,B,3,True,reliable
RES-03845,Lane Mercer,A,1,True,reliable
RES-03846,Lane Yates,A,2,False,occasionally_late
RES-03847,Quinn Foster,C,2,False,reliable
RES-03848,Casey Whitfield,B,1,False,reliable
RES-03849,Sasha Ellis,A,5,False,reliable
RES-03850,Jordan Quintero,A,2,True,reliable
RES-03851,Kai Bennett,A,3,False,reliable
RES-03852,Reese Sandoval,A,2,False,reliable
RES-03853,Taylor Zamora,B,3,True,reliable
RES-03854,Morgan Hayes,A,3,False,reliable
RES-03855,Sasha Chen,D,4,False,reliable
RES-03856,Hayden Ellis,A,3,False,reliable
RES-03857,Lane Chen,C,4,True,reliable
RES-03858,Skyler Foster,B,2,False,reliable
RES-03859,Jamie Mercer,C,4,True,reliable
RES-03860,Jamie Dawson,B,3,False,degrading
RES-03861,Harper Ellis,B,1,True,reliable
RES-03862,Avery Jensen,B,1,False,reliable
RES-03863,Devon Whitfield,B,3,False,reliable
RES-03864,Rowan Novak,A,2,False,reliable
RES-03865,Alex Sandoval,D,4,True,reliable
RES-03866,Lane Keller,A,2,False,reliable
RES-03867,Riley Lamb,A,1,True,reliable
RES-03868,Logan Ellis,B,2,False,reliable
RES-03869,Alex Keller,A,3,False,reliable
RES-03870,Quinn Griffin,B,4,True,reliable
RES-03871,Morgan Alvarez,A,3,True,reliable
RES-03872,Logan Yates,A,4,False,reliable
RES-03873,Devon Zamora,A,1,True,reliable
RES-03874,Skyler Whitfield,A,3,True,reliable
RES-03875,Logan Jensen,C,4,True,reliable
RES-03876,Noel Reyes,D,3,True,reliable
RES-03877,Avery Keller,C,3,False,reliable
RES-03878,Rowan Sandoval,B,2,True,reliable
RES-03879,Micah Yates,A,2,True,reliable
RES-03880,Micah Ibarra,D,3,True,reliable
RES-03881,Taylor Zamora,B,1,False,reliable
RES-03882,Avery Sandoval,C,1,True,reliable
RES-03883,Finley Reyes,D,2,True,reliable
RES-03884,Morgan Jensen,D,2,True,reliable
RES-03885,Micah Chen,D,2,True,reliable
RES-03886,Elliot Hayes,C,3,True,degrading
RES-03887,Kai Ibarra,A,4,True,reliable
RES-03888,Kai Zamora,B,3,True,reliable
RES-03889,Hayden Yates,A,3,False,reliable
RES-03890,Alex Ibarra,B,3,False,reliable
RES-03891,Hayden Yates,B,5,True,reliable
RES-03892,Sasha Reyes,B,2,False,reliable
RES-03893,Kendall Ellis,B,1,False,reliable
RES-03894,Quinn Lamb,C,5,True,degrading
RES-03895,Sasha Mercer,C,5,False,reliable
RES-03896,Jamie Whitfield,A,5,False,reliable
RES-03897,Finley Underwood,C,4,False,reliable
RES-03898,Lane Reyes,B,3,False,degrading
RES-03899,Alex Ibarra,C,1,True,reliable
RES-03900,Quinn Tran,C,1,False,reliable
RES-03901,Payton Ellis,A,5,False,reliable
RES-03902,Taylor Underwood,A,2,True,reliable
RES-03903,Marley Griffin,B,2,False,reliable
RES-03904,Payton Dawson,B,3,False,reliable
RES-03905,Jordan Keller,B,5,False,reliable
RES-03906,Finley Osei,D,5,False,degrading
RES-03907,Skyler Lamb,B,2,False,reliable
RES-03908,Devon Foster,D,2,False,reliable
RES-03909,Micah Dawson,B,2,False,reliable
RES-03910,Avery Osei,A,2,False,reliable
RES-03911,Kai Underwood,D,3,False,reliable
RES-03912,Jamie Bennett,D,3,False,reliable
RES-03913,Micah Hayes,D,2,False,reliable
RES-03914,Morgan Quintero,C,3,False,reliable
RES-03915,Avery Tran,B,3,False,degrading
RES-03916,Kendall Zamora,A,2,False,occasionally_late
RES-03917,Devon Ellis,A,1,True,reliable
RES-03918,Taylor Tran,B,3,False,reliable
RES-03919,Skyler Quintero,A,3,False,reliable
RES-03920,Logan Park,C,5,False,reliable
RES-03921,Finley Keller,B,4,False,reliable
RES-03922,Rowan Keller,D,3,True,occasionally_late
RES-03923,Skyler Ellis,A,2,False,reliable
RES-03924,Hayden Dawson,A,3,False,reliable
RES-03925,Noel Reyes,D,3,True,reliable
RES-03926,Elliot Mercer,C,2,True,reliable
RES-03927,Emerson Keller,A,3,True,occasionally_late
RES-03928,Avery Vargas,A,4,False,reliable
RES-03929,Micah Mercer,D,5,False,reliable
RES-03930,Jordan Lamb,A,3,True,reliable
RES-03931,Morgan Ibarra,D,5,True,reliable
RES-03932,Kendall Park,A,5,False,reliable
RES-03933,Sasha Yates,C,3,False,reliable
RES-03934,Devon Bennett,C,3,True,reliable
RES-03935,Devon Ibarra,C,5,False,reliable
RES-03936,Riley Griffin,A,1,True,reliable
RES-03937,Taylor Ibarra,B,3,False,reliable
RES-03938,Riley Park,A,4,False,reliable
RES-03939,Morgan Yates,B,5,False,reliable
RES-03940,Hayden Quintero,B,2,False,reliable
RES-03941,Morgan Quintero,A,3,False,reliable
RES-03942,Lane Sandoval,B,4,False,reliable
RES-03943,Elliot Lamb,B,3,True,occasionally_late
RES-03944,Noel Whitfield,A,1,False,reliable
RES-03945,Noel Whitfield,B,5,True,occasionally_late
RES-03946,Riley Jensen,C,3,False,reliable
RES-03947,Lane Quintero,B,4,True,reliable
RES-03948,Kai Reyes,B,2,True,reliable
RES-03949,Rowan Griffin,B,3,False,reliable
RES-03950,Harper Vargas,B,1,False,reliable
RES-03951,Micah Dawson,C,5,False,degrading
RES-03952,Reese Novak,C,5,False,occasionally_late
RES-03953,Payton Reyes,A,3,False,reliable
RES-03954,Avery Novak,B,1,False,reliable
RES-03955,Noel Tran,B,5,False,reliable
RES-03956,Marley Foster,A,3,False,reliable
RES-03957,Quinn Quintero,A,2,False,reliable
RES-03958,Hayden Chen,A,2,False,degrading
RES-03959,Harper Reyes,A,2,False,reliable
RES-03960,Elliot Lamb,D,2,False,reliable
RES-03961,Alex Zamora,A,2,False,reliable
RES-03962,Jamie Dawson,B,5,True,reliable
RES-03963,Kai Underwood,A,2,True,reliable
RES-03964,Kendall Park,D,4,False,reliable
RES-03965,Micah Tran,C,3,True,reliable
RES-03966,Kai Yates,A,2,False,reliable
RES-03967,Elliot Keller,B,2,False,reliable
RES-03968,Jordan Quintero,A,3,True,reliable
RES-03969,Taylor Underwood,A,2,False,degrading
RES-03970,Casey Underwood,B,2,False,reliable
RES-03971,Elliot Novak,B,2,False,reliable
RES-03972,Casey Keller,B,5,False,reliable
RES-03973,Kendall Quintero,B,5,False,reliable
RES-03974,Noel Underwood,C,1,True,reliable
RES-03975,Jamie Zamora,A,4,False,reliable
RES-03976,Payton Chen,C,3,False,reliable
RES-03977,Skyler Zamora,A,3,True,reliable
RES-03978,Morgan Whitfield,C,5,True,reliable
RES-03979,Micah Dawson,A,2,False,reliable
RES-03980,Avery Quintero,B,5,False,occasionally_late
RES-03981,Micah Reyes,A,1,True,reliable
RES-03982,Reese Lamb,A,4,False,reliable
RES-03983,Taylor Jensen,C,2,False,reliable
RES-03984,Logan Jensen,A,5,True,reliable
RES-03985,Reese Osei,A,2,False,reliable
RES-03986,Kai Yates,B,2,False,reliable
RES-03987,Marley Whitfield,A,1,True,reliable
RES-03988,Noel Novak,A,3,False,reliable
RES-03989,Kendall Griffin,A,4,True,reliable
RES-03990,Quinn Jensen,A,4,False,reliable
RES-03991,Jamie Alvarez,B,2,True,reliable
RES-03992,Riley Underwood,B,2,False,reliable
RES-03993,Casey Underwood,A,4,False,reliable
RES-03994,Sasha Hayes,C,3,False,reliable
RES-03995,Elliot Quintero,B,5,True,reliable
RES-03996,Micah Novak,C,2,False,reliable
RES-03997,Noel Quintero,B,1,False,reliable
RES-03998,Sasha Ellis,C,5,True,occasionally_late
RES-03999,Payton Ellis,A,3,True,reliable
RES-04000,Elliot Reyes,A,5,False,reliable
RES-04001,Finley Chen,A,2,True,reliable
RES-04002,Lane Jensen,B,3,True,reliable
RES-04003,Jordan Bennett,B,5,False,reliable
RES-04004,Harper Novak,B,4,True,reliable
RES-04005,Finley Yates,D,2,False,reliable
